1;thread(s);3334903;3574658;3528113;3444095;3462831;3464295;3593394;3448779;3379985;3397550;3688535;3417456;3498838;3470442;3522550;3519916;3485665;3487129;3446144;3453171;3517867;3492105;3495033;3497960;3550360;3642281;3507914;3486543;4302704;3769039;3529341,83333333
2;thread(s);3142280;3220149;3161308;3094563;3191753;3192924;3225419;3209903;3087538;3335489;3363885;3084610;3129985;3009376;3124423;3101004;3105687;4146088;3012596;3434728;3032502;4095151;2998837;2978638;2965171;3011717;3069095;4424192;2974540;2993567;3230570,6
3;thread(s);2954926;3459318;2979808;2987713;2954925;3016108;2956683;2978638;3005570;3036894;3013182;2978638;2941753;2956975;2983907;2978345;2973076;3029282;3028404;3021963;3010254;3024306;2960488;2959317;2967807;3034844;3024306;3039236;2932677;3040698;3007668,03333333
4;thread(s);2990933;3002057;3038650;2991519;2972490;3010839;2929457;3132912;3216929;3006156;2954048;2988005;2971027;2970148;3051238;2992982;3111835;3220735;2943802;2999423;5571443;2979223;3003228;3084903;2980980;3196730;3024305;3635256;2994446;2947022;3130424,03333333
5;thread(s);3089294;3069387;3066753;3331391;3076999;3096612;3126472;3077877;3281625;3382620;3098077;3108322;3257034;3114470;3112714;3262596;3122667;3286309;3087830;3234201;3238884;3083146;3096612;3228931;3274306;3098076;3107443;3146085;3140817;3054457;3158400,23333333
6;thread(s);2950242;3082268;3186483;3470149;3126765;3137596;3009375;3006741;2909258;3026940;3041284;3348955;3025183;3073779;2964879;2980395;2969855;3029282;3058263;2979516;2911600;3031331;2913650;2924480;2914527;2947022;3003814;2907209;2939996;2912478;3026110,5
7;thread(s);3027819;3158966;3045968;3048017;3057385;3079048;3092221;3067046;3022549;3042748;3047432;3107736;3064704;3009376;3031331;3492984;3102760;3044505;3066753;3026355;3040992;3050067;3038650;3084610;3020792;3030453;3055336;3021963;3067339;3085781;3071056,2
8;thread(s);3383792;3585489;3313533;3284259;3837247;3554752;3623254;3528991;3760256;3947024;3670970;3579049;3575536;3355688;3572316;3569975;3339002;3646380;3914531;3438826;3587831;3660138;3573487;3494740;3270208;3209318;3551824;3301531;3423311;3904577;3548594,5
9;thread(s);3035723;3164528;3429459;3057092;3105980;3659553;3030746;3089587;3226589;3247374;3052994;3071730;3027233;3019621;3041577;3100711;2968977;3060020;3147842;3066753;3089294;3018451;3089880;3091343;3033966;3026940;3043040;3070851;2995031;3162479;3107512,13333333
10;thread(s);3165406;3268451;3158966;3203463;3077876;3126472;3117104;3035136;3533089;3066753;3196437;3328463;3202585;3122374;3107151;2980395;3055044;3275477;3026940;2986249;3303580;2960195;3071144;3081390;2973662;2965757;3187655;3027818;3064411;3096906;3125544,96666667
11;thread(s);3181800;3050945;3226589;3050652;3137596;3085781;3055629;3086073;3086952;3083439;3019036;3083439;3045090;3051530;3226882;3112127;3126472;3053287;3061776;3266109;3069681;3079634;3182678;3093099;3071437;3185021;3103931;3062947;3049774;3138474;3104262,66666667
12;thread(s);3066460;3026355;3084903;3033673;3031624;3023720;3037771;3053287;3243276;3227175;3049774;3002935;3084317;3089001;3084025;3065875;3771380;3105687;3182678;3238007;3191460;3182971;3360372;3171847;3419798;3159844;3057678;3168919;3265524;3248838;3157639,13333333
13;thread(s);3460782;3334318;3430044;3399891;3684143;3600420;3296555;3360957;3476590;3415407;3531040;3336074;3352761;3606860;3410431;3228345;3414822;3329634;3462538;3471906;3450829;3584904;3339880;3350418;3566168;3498838;3385548;4741230;3559435;3585197;3488865,5
14;thread(s);3168334;2952291;2983322;2958439;2975418;3126764;3011132;2958731;2953170;2951706;2940582;2958438;2965757;3004692;3084903;2990347;2996788;2969856;2971027;2970733;2986249;2933848;3154867;2963415;3167163;2968978;2988298;2951706;2943216;3145793;3003198,76666667
15;thread(s);3132913;3072022;3149891;3577586;3066753;3398136;3548311;3643745;3710783;3375887;3769331;3327878;3337831;3468393;3239762;3293334;3076121;3218393;3613885;3155161;3245618;3633499;3350712;3095442;3304751;3653406;3166285;3429459;3529576;3216929;3360059,76666667
